run_id,candidate_id,value_series_status,deterministic_alias_check_status,r2_lag,r2_abs_lag,lookup_accuracy_pair_id,lookup_accuracy_index_order,residual_entropy
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0248,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0249,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0250,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0251,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0252,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0253,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0254,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0255,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0256,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0257,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0258,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0259,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0260,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
