trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set
4995,161,1,42,42,91,1217,273,944,0.22432210353327856,31,130,false,false,false,false,false
4996,161,1,42,42,70,1221,210,1011,0.171990171990172,30,131,false,false,false,false,false
4997,161,1,42,42,80,1205,240,965,0.1991701244813278,25,136,false,false,false,false,false
4998,161,1,42,42,72,1198,216,982,0.18030050083472454,28,133,false,false,false,false,false
4999,161,1,42,42,62,1176,186,990,0.15816326530612246,30,131,false,false,false,false,false
5000,161,1,42,42,90,1278,270,1008,0.2112676056338028,37,124,false,false,false,false,false
5001,161,1,42,42,66,1180,198,982,0.16779661016949152,29,132,false,false,false,false,false
5002,161,1,42,42,74,1194,222,972,0.18592964824120603,29,132,false,false,false,false,false
5003,161,1,42,42,61,1178,183,995,0.15534804753820033,32,129,false,false,false,false,false
5004,161,1,42,42,75,1250,225,1025,0.18,22,139,false,false,false,false,false
5005,161,1,42,42,85,1232,255,977,0.2069805194805195,28,133,false,false,false,false,false
5006,161,1,42,42,80,1167,240,927,0.20565552699228792,33,128,false,false,false,false,false
5007,161,1,42,42,90,1216,270,946,0.22203947368421054,27,134,false,false,false,false,false
5008,161,1,42,42,79,1199,237,962,0.19766472060050042,27,134,false,false,false,false,false
5009,161,1,42,42,68,1186,204,982,0.17200674536256325,32,129,false,false,false,false,false
5010,161,1,42,42,84,1241,252,989,0.20306204673650283,29,132,false,false,false,false,false
5011,161,1,42,42,68,1181,204,977,0.1727349703640982,27,134,false,false,false,false,false
5012,161,1,42,42,64,1152,192,960,0.16666666666666666,35,126,false,false,false,false,false
5013,161,1,42,42,74,1183,222,961,0.18765849535080303,35,126,false,false,false,false,false
5014,161,1,42,42,78,1215,234,981,0.1925925925925926,34,127,false,false,false,false,false
5015,161,2,41;1,41,82,1227,246,981,0.20048899755501223,29,132,false,false,false,false,false
5016,161,1,42,42,66,1234,198,1036,0.16045380875202594,35,126,false,false,false,false,false
5017,161,1,42,42,71,1166,213,953,0.18267581475128644,26,135,false,false,false,false,false
5018,161,1,42,42,83,1234,249,985,0.20178282009724474,27,134,false,false,false,false,false
5019,161,1,42,42,68,1196,204,992,0.1705685618729097,36,125,false,false,false,false,false
5020,161,1,42,42,81,1232,243,989,0.19724025974025974,37,124,false,false,false,false,false
5021,161,1,42,42,83,1209,249,960,0.20595533498759305,26,135,false,false,false,false,false
5022,161,1,42,42,68,1172,204,968,0.17406143344709898,35,126,false,false,false,false,false
5023,161,1,42,42,92,1251,276,975,0.22062350119904076,42,119,false,false,false,false,false
5024,161,1,42,42,85,1174,255,919,0.217206132879046,36,125,false,false,false,false,false
5025,161,1,42,42,71,1203,213,990,0.1770573566084788,34,127,false,false,false,false,false
5026,161,1,42,42,70,1167,210,957,0.17994858611825193,28,133,false,false,false,false,false
5027,161,1,42,42,69,1179,207,972,0.17557251908396945,26,135,false,false,false,false,false
5028,161,1,42,42,73,1216,219,997,0.18009868421052633,30,131,false,false,false,false,false
5029,161,1,42,42,70,1187,210,977,0.17691659646166807,33,128,false,false,false,false,false
5030,161,1,42,42,70,1203,210,993,0.1745635910224439,36,125,false,false,false,false,false
5031,161,1,42,42,92,1232,276,956,0.22402597402597402,31,130,false,false,false,false,false
5032,161,1,42,42,72,1152,216,936,0.1875,29,132,false,false,false,false,false
5033,161,1,42,42,56,1148,168,980,0.14634146341463414,33,128,false,false,false,false,false
5034,161,1,42,42,70,1195,210,985,0.17573221757322174,26,135,false,false,false,false,false
5035,161,1,42,42,69,1197,207,990,0.17293233082706766,34,127,false,false,false,false,false
5036,161,1,42,42,64,1203,192,1011,0.1596009975062344,36,125,false,false,false,false,false
5037,161,1,42,42,73,1216,219,997,0.18009868421052633,21,140,false,false,false,false,false
5038,161,1,42,42,70,1175,210,965,0.17872340425531916,35,126,false,false,false,false,false
5039,161,1,42,42,87,1229,261,968,0.21236777868185516,29,132,false,false,false,false,false
5040,161,1,42,42,71,1173,213,960,0.1815856777493606,40,121,false,false,false,false,false
5041,161,1,42,42,66,1201,198,1003,0.16486261448792672,29,132,false,false,false,false,false
5042,161,1,42,42,85,1187,255,932,0.21482729570345407,32,129,false,false,false,false,false
5043,161,1,42,42,63,1182,189,993,0.1598984771573604,31,130,false,false,false,false,false
5044,161,1,42,42,87,1231,261,970,0.21202274573517466,31,130,false,false,false,false,false
5045,161,1,42,42,86,1235,258,977,0.2089068825910931,26,135,false,false,false,false,false
5046,161,1,42,42,60,1169,180,989,0.15397775876817793,21,140,false,false,false,false,false
5047,161,1,42,42,67,1166,201,965,0.17238421955403088,30,131,false,false,false,false,false
5048,161,1,42,42,72,1216,216,1000,0.17763157894736842,39,122,false,false,false,false,false
5049,161,1,42,42,76,1190,228,962,0.1915966386554622,22,139,false,false,false,false,false
5050,161,1,42,42,75,1226,225,1001,0.1835236541598695,32,129,false,false,false,false,false
5051,161,1,42,42,73,1206,219,987,0.18159203980099503,29,132,false,false,false,false,false
5052,161,1,42,42,84,1221,252,969,0.20638820638820637,34,127,false,false,false,false,false
5053,161,1,42,42,77,1200,231,969,0.1925,28,133,false,false,false,false,false
5054,161,1,42,42,77,1246,231,1015,0.1853932584269663,26,135,false,false,false,false,false
5055,161,1,42,42,77,1185,231,954,0.1949367088607595,28,133,false,false,false,false,false
5056,161,1,42,42,69,1145,207,938,0.18078602620087336,27,134,false,false,false,false,false
5057,161,1,42,42,77,1213,231,982,0.190436933223413,33,128,false,false,false,false,false
5058,161,1,42,42,79,1186,237,949,0.19983136593591905,24,137,false,false,false,false,false
5059,161,1,42,42,87,1206,261,945,0.21641791044776118,22,139,false,false,false,false,false
5060,161,1,42,42,54,1154,162,992,0.14038128249566725,32,129,false,false,false,false,false
5061,161,1,42,42,69,1189,207,982,0.1740958788898234,25,136,false,false,false,false,false
5062,161,1,42,42,73,1207,219,988,0.18144159072079535,30,131,false,false,false,false,false
5063,161,1,42,42,75,1236,225,1011,0.1820388349514563,31,130,false,false,false,false,false
5064,161,1,42,42,62,1195,186,1009,0.15564853556485356,33,128,false,false,false,false,false
5065,161,1,42,42,59,1142,177,965,0.15499124343257442,35,126,false,false,false,false,false
5066,161,1,42,42,65,1164,195,969,0.16752577319587628,28,133,false,false,false,false,false
5067,161,1,42,42,74,1243,222,1021,0.17860016090104586,26,135,false,false,false,false,false
5068,161,1,42,42,79,1216,237,979,0.19490131578947367,30,131,false,false,false,false,false
5069,161,1,42,42,76,1218,228,990,0.18719211822660098,36,125,false,false,false,false,false
5070,161,1,42,42,90,1236,270,966,0.21844660194174756,39,122,false,false,false,false,false
5071,161,1,42,42,87,1236,261,975,0.2111650485436893,38,123,false,false,false,false,false
5072,161,1,42,42,60,1169,180,989,0.15397775876817793,29,132,false,false,false,false,false
5073,161,1,42,42,69,1158,207,951,0.17875647668393782,37,124,false,false,false,false,false
5074,161,1,42,42,76,1177,228,949,0.1937128292268479,24,137,false,false,false,false,false
5075,161,1,42,42,79,1202,237,965,0.19717138103161397,30,131,false,false,false,false,false
5076,161,1,42,42,93,1228,279,949,0.2271986970684039,24,137,false,false,false,false,false
5077,161,1,42,42,73,1190,219,971,0.18403361344537816,25,136,false,false,false,false,false
5078,161,1,42,42,80,1229,240,989,0.19528071602929212,28,133,false,false,false,false,false
5079,161,1,42,42,69,1200,207,993,0.1725,30,131,false,false,false,false,false
5080,161,1,42,42,72,1167,216,951,0.18508997429305912,36,125,false,false,false,false,false
5081,161,1,42,42,69,1271,207,1064,0.16286388670338317,34,127,false,false,false,false,false
5082,161,1,42,42,74,1189,222,967,0.18671152228763668,21,140,false,false,false,false,false
5083,161,1,42,42,75,1193,225,968,0.18860016764459347,27,134,false,false,false,false,false
5084,161,1,42,42,66,1210,198,1012,0.16363636363636364,39,122,false,false,false,false,false
5085,161,1,42,42,77,1205,231,974,0.19170124481327802,32,129,false,false,false,false,false
5086,161,1,42,42,83,1249,249,1000,0.19935948759007205,37,124,false,false,false,false,false
5087,161,1,42,42,82,1233,246,987,0.19951338199513383,35,126,false,false,false,false,false
5088,161,1,42,42,74,1195,222,973,0.18577405857740587,22,139,false,false,false,false,false
5089,161,1,42,42,65,1163,195,968,0.16766981943250214,28,133,false,false,false,false,false
5090,161,1,42,42,76,1217,228,989,0.18734593262119967,26,135,false,false,false,false,false
5091,161,1,42,42,78,1219,234,985,0.19196062346185397,26,135,false,false,false,false,false
5092,161,1,42,42,83,1208,249,959,0.20612582781456953,30,131,false,false,false,false,false
5093,161,1,42,42,68,1153,204,949,0.1769297484822203,30,131,false,false,false,false,false
5094,161,1,42,42,84,1209,252,957,0.20843672456575682,28,133,false,false,false,false,false
5095,161,1,42,42,78,1179,234,945,0.1984732824427481,39,122,false,false,false,false,false
5096,161,1,42,42,71,1183,213,970,0.18005071851225699,38,123,false,false,false,false,false
5097,161,1,42,42,64,1205,192,1013,0.15933609958506223,30,131,false,false,false,false,false
5098,161,1,42,42,82,1214,246,968,0.2026359143327842,32,129,false,false,false,false,false
5099,161,1,42,42,78,1191,234,957,0.1964735516372796,31,130,false,false,false,false,false
5100,161,1,42,42,74,1183,222,961,0.18765849535080303,28,133,false,false,false,false,false
5101,161,1,42,42,70,1204,210,994,0.1744186046511628,29,132,false,false,false,false,false
5102,161,1,42,42,92,1234,276,958,0.22366288492706646,28,133,false,false,false,false,false
5103,161,1,42,42,70,1182,210,972,0.17766497461928935,35,126,false,false,false,false,false
5104,161,1,42,42,80,1206,240,966,0.19900497512437812,30,131,false,false,false,false,false
5105,161,1,42,42,74,1193,222,971,0.18608549874266556,28,133,false,false,false,false,false
5106,161,1,42,42,79,1213,237,976,0.1953833470733718,28,133,false,false,false,false,false
5107,161,1,42,42,83,1256,249,1007,0.1982484076433121,28,133,false,false,false,false,false
5108,161,1,42,42,68,1213,204,1009,0.16817807089859851,30,131,false,false,false,false,false
5109,161,1,42,42,71,1191,213,978,0.17884130982367757,27,134,false,false,false,false,false
5110,161,1,42,42,70,1221,210,1011,0.171990171990172,34,127,false,false,false,false,false
5111,161,1,42,42,81,1226,243,983,0.19820554649265906,25,136,false,false,false,false,false
5112,161,1,42,42,67,1171,201,970,0.17164816396242527,35,126,false,false,false,false,false
5113,161,1,42,42,73,1192,219,973,0.1837248322147651,23,138,false,false,false,false,false
5114,161,1,42,42,71,1183,213,970,0.18005071851225699,32,129,false,false,false,false,false
5115,161,1,42,42,76,1252,228,1024,0.18210862619808307,25,136,false,false,false,false,false
5116,161,1,42,42,82,1200,246,954,0.205,26,135,false,false,false,false,false
5117,161,1,42,42,69,1202,207,995,0.17221297836938437,32,129,false,false,false,false,false
5118,161,1,42,42,81,1195,243,952,0.20334728033472804,33,128,false,false,false,false,false
5119,161,1,42,42,74,1204,222,982,0.18438538205980065,22,139,false,false,false,false,false
5120,161,1,42,42,75,1170,225,945,0.19230769230769232,26,135,false,false,false,false,false
5121,161,1,42,42,78,1233,234,999,0.1897810218978102,37,124,false,false,false,false,false
5122,161,1,42,42,84,1266,252,1014,0.1990521327014218,35,126,false,false,false,false,false
5123,161,1,42,42,79,1195,237,958,0.198326359832636,33,128,false,false,false,false,false
5124,161,1,42,42,83,1215,249,966,0.20493827160493827,35,126,false,false,false,false,false
5125,161,1,42,42,72,1181,216,965,0.18289585097375105,27,134,false,false,false,false,false
5126,161,1,42,42,81,1234,243,991,0.19692058346839547,34,127,false,false,false,false,false
5127,161,1,42,42,65,1183,195,988,0.16483516483516483,29,132,false,false,false,false,false
5128,161,1,42,42,83,1186,249,937,0.20994940978077573,23,138,false,false,false,false,false
5129,161,1,42,42,66,1195,198,997,0.16569037656903765,38,123,false,false,false,false,false
5130,161,1,42,42,83,1229,249,980,0.20260374288039057,33,128,false,false,false,false,false
5131,161,1,42,42,71,1181,213,968,0.18035563082133785,26,135,false,false,false,false,false
5132,161,1,42,42,64,1214,192,1022,0.15815485996705106,30,131,false,false,false,false,false
5133,161,1,42,42,84,1234,252,982,0.20421393841166938,31,130,false,false,false,false,false
5134,161,1,42,42,65,1205,195,1010,0.16182572614107885,39,122,false,false,false,false,false
5135,161,1,42,42,71,1169,213,956,0.1822070145423439,33,128,false,false,false,false,false
5136,161,1,42,42,76,1221,228,993,0.18673218673218672,34,127,false,false,false,false,false
5137,161,1,42,42,65,1209,195,1014,0.16129032258064516,23,138,false,false,false,false,false
5138,161,1,42,42,89,1244,267,977,0.21463022508038584,33,128,false,false,false,false,false
5139,161,1,42,42,69,1184,207,977,0.17483108108108109,29,132,false,false,false,false,false
5140,161,1,42,42,95,1271,285,986,0.22423288749016523,25,136,false,false,false,false,false
5141,161,1,42,42,79,1206,237,969,0.19651741293532338,25,136,false,false,false,false,false
5142,161,1,42,42,79,1204,237,967,0.19684385382059802,29,132,false,false,false,false,false
5143,161,1,42,42,75,1206,225,981,0.1865671641791045,21,140,false,false,false,false,false
5144,161,1,42,42,91,1231,273,958,0.22177091795288384,32,129,false,false,false,false,false
5145,161,1,42,42,79,1196,237,959,0.19816053511705686,28,133,false,false,false,false,false
5146,161,1,42,42,73,1175,219,956,0.18638297872340426,30,131,false,false,false,false,false
5147,161,1,42,42,85,1212,255,957,0.2103960396039604,30,131,false,false,false,false,false
5148,161,1,42,42,76,1220,228,992,0.18688524590163935,27,134,false,false,false,false,false
5149,161,1,42,42,64,1153,192,961,0.16652211621856028,36,125,false,false,false,false,false
5150,161,1,42,42,74,1186,222,964,0.18718381112984822,30,131,false,false,false,false,false
5151,161,1,42,42,73,1186,219,967,0.18465430016863407,32,129,false,false,false,false,false
5152,161,1,42,42,76,1176,228,948,0.19387755102040816,38,123,false,false,false,false,false
5153,161,1,42,42,71,1174,213,961,0.18143100511073254,24,137,false,false,false,false,false
5154,161,1,42,42,71,1179,213,966,0.1806615776081425,38,123,false,false,false,false,false
5155,161,1,42,42,66,1164,198,966,0.17010309278350516,28,133,false,false,false,false,false
5156,161,1,42,42,77,1227,231,996,0.1882640586797066,24,137,false,false,false,false,false
5157,161,1,42,42,73,1192,219,973,0.1837248322147651,30,131,false,false,false,false,false
5158,161,1,42,42,65,1169,195,974,0.16680923866552608,26,135,false,false,false,false,false
5159,161,1,42,42,84,1235,252,983,0.2040485829959514,34,127,false,false,false,false,false
5160,161,1,42,42,60,1189,180,1009,0.15138772077375945,27,134,false,false,false,false,false
5161,161,1,42,42,72,1178,216,962,0.1833616298811545,28,133,false,false,false,false,false
5162,161,1,42,42,74,1212,222,990,0.18316831683168316,30,131,false,false,false,false,false
5163,161,1,42,42,56,1152,168,984,0.14583333333333334,31,130,false,false,false,false,false
5164,161,1,42,42,86,1235,258,977,0.2089068825910931,35,126,false,false,false,false,false
5165,161,1,42,42,76,1204,228,976,0.1893687707641196,27,134,false,false,false,false,false
5166,161,1,42,42,71,1171,213,958,0.18189581554227155,37,124,false,false,false,false,false
5167,161,1,42,42,61,1180,183,997,0.15508474576271186,31,130,false,false,false,false,false
5168,161,1,42,42,77,1220,231,989,0.18934426229508197,29,132,false,false,false,false,false
5169,161,1,42,42,66,1186,198,988,0.16694772344013492,20,141,false,false,false,false,false
5170,161,1,42,42,59,1189,177,1012,0.1488645920941968,23,138,false,false,false,false,false
5171,161,1,42,42,78,1236,234,1002,0.18932038834951456,27,134,false,false,false,false,false
5172,161,1,42,42,64,1200,192,1008,0.16,36,125,false,false,false,false,false
5173,161,1,42,42,70,1172,210,962,0.17918088737201365,35,126,false,false,false,false,false
5174,161,1,42,42,85,1211,255,956,0.21056977704376548,25,136,false,false,false,false,false
5175,161,1,42,42,63,1159,189,970,0.1630716134598792,32,129,false,false,false,false,false
5176,161,1,42,42,57,1208,171,1037,0.14155629139072848,21,140,false,false,false,false,false
5177,161,1,42,42,83,1185,249,936,0.21012658227848102,29,132,false,false,false,false,false
5178,161,1,42,42,53,1168,159,1009,0.13613013698630136,36,125,false,false,false,false,false
5179,161,1,42,42,80,1185,240,945,0.20253164556962025,28,133,false,false,false,false,false
5180,161,1,42,42,78,1192,234,958,0.19630872483221476,35,126,false,false,false,false,false
5181,161,1,42,42,64,1167,192,975,0.16452442159383032,25,136,false,false,false,false,false
5182,161,1,42,42,75,1165,225,940,0.19313304721030042,30,131,false,false,false,false,false
5183,161,1,42,42,83,1214,249,965,0.20510708401976935,38,123,false,false,false,false,false
5184,161,1,42,42,76,1228,228,1000,0.18566775244299674,33,128,false,false,false,false,false
5185,161,1,42,42,73,1182,219,963,0.18527918781725888,24,137,false,false,false,false,false
5186,161,1,42,42,69,1167,207,960,0.17737789203084833,26,135,false,false,false,false,false
5187,161,1,42,42,81,1199,243,956,0.20266889074228525,30,131,false,false,false,false,false
5188,161,1,42,42,73,1167,219,948,0.18766066838046272,41,120,false,false,false,false,false
5189,161,1,42,42,65,1186,195,991,0.16441821247892074,35,126,false,false,false,false,false
5190,161,1,42,42,77,1192,231,961,0.19379194630872484,29,132,false,false,false,false,false
5191,161,1,42,42,69,1183,207,976,0.1749788672865596,23,138,false,false,false,false,false
5192,161,1,42,42,67,1167,201,966,0.17223650385604114,25,136,false,false,false,false,false
5193,161,1,42,42,62,1159,186,973,0.16048317515099222,29,132,false,false,false,false,false
5194,161,1,42,42,67,1178,201,977,0.17062818336162988,31,130,false,false,false,false,false
5195,161,1,42,42,69,1215,207,1008,0.17037037037037037,22,139,false,false,false,false,false
5196,161,1,42,42,68,1160,204,956,0.17586206896551723,24,137,false,false,false,false,false
5197,161,1,42,42,90,1241,270,971,0.21756647864625303,31,130,false,false,false,false,false
5198,161,1,42,42,71,1199,213,986,0.17764804003336113,26,135,false,false,false,false,false
5199,161,1,42,42,77,1176,231,945,0.19642857142857142,40,121,false,false,false,false,false
5200,161,1,42,42,71,1178,213,965,0.1808149405772496,36,125,false,false,false,false,false
5201,161,1,42,42,61,1191,183,1008,0.15365239294710328,31,130,false,false,false,false,false
5202,161,1,42,42,81,1202,243,959,0.2021630615640599,36,125,false,false,false,false,false
5203,161,1,42,42,82,1233,246,987,0.19951338199513383,29,132,false,false,false,false,false
5204,161,1,42,42,85,1297,255,1042,0.19660755589822668,29,132,false,false,false,false,false
5205,161,1,42,42,77,1179,231,948,0.19592875318066158,36,125,false,false,false,false,false
5206,161,1,42,42,78,1223,234,989,0.19133278822567457,24,137,false,false,false,false,false
5207,161,1,42,42,71,1224,213,1011,0.17401960784313725,41,120,false,false,false,false,false
5208,161,1,42,42,68,1175,204,971,0.17361702127659576,29,132,false,false,false,false,false
5209,161,1,42,42,75,1215,225,990,0.18518518518518517,30,131,false,false,false,false,false
5210,161,1,42,42,78,1201,234,967,0.1948376353039134,25,136,false,false,false,false,false
5211,161,1,42,42,78,1215,234,981,0.1925925925925926,22,139,false,false,false,false,false
5212,161,1,42,42,78,1206,234,972,0.19402985074626866,33,128,false,false,false,false,false
5213,161,1,42,42,75,1163,225,938,0.1934651762682717,30,131,false,false,false,false,false
5214,161,1,42,42,71,1235,213,1022,0.17246963562753037,34,127,false,false,false,false,false
5215,161,1,42,42,80,1211,240,971,0.1981833195706028,31,130,false,false,false,false,false
5216,161,1,42,42,71,1165,213,952,0.18283261802575107,37,124,false,false,false,false,false
5217,161,1,42,42,70,1179,210,969,0.178117048346056,31,130,false,false,false,false,false
5218,161,1,42,42,81,1209,243,966,0.20099255583126552,35,126,false,false,false,false,false
5219,161,1,42,42,75,1193,225,968,0.18860016764459347,26,135,false,false,false,false,false
5220,161,1,42,42,63,1199,189,1010,0.15763135946622187,28,133,false,false,false,false,false
5221,161,1,42,42,60,1160,180,980,0.15517241379310345,32,129,false,false,false,false,false
5222,161,1,42,42,78,1191,234,957,0.1964735516372796,32,129,false,false,false,false,false
5223,161,1,42,42,78,1212,234,978,0.19306930693069307,30,131,false,false,false,false,false
5224,161,1,42,42,81,1174,243,931,0.206984667802385,30,131,false,false,false,false,false
5225,161,1,42,42,69,1163,207,956,0.17798796216680998,31,130,false,false,false,false,false
5226,161,1,42,42,86,1218,258,960,0.21182266009852216,33,128,false,false,false,false,false
5227,161,1,42,42,85,1213,255,958,0.21022258862324814,29,132,false,false,false,false,false
5228,161,1,42,42,83,1222,249,973,0.2037643207855974,35,126,false,false,false,false,false
5229,161,1,42,42,70,1147,210,937,0.18308631211857018,30,131,false,false,false,false,false
5230,161,1,42,42,73,1205,219,986,0.1817427385892116,27,134,false,false,false,false,false
5231,161,1,42,42,76,1199,228,971,0.1901584653878232,26,135,false,false,false,false,false
5232,161,1,42,42,73,1172,219,953,0.18686006825938567,30,131,false,false,false,false,false
5233,161,1,42,42,77,1215,231,984,0.19012345679012346,26,135,false,false,false,false,false
5234,161,1,42,42,73,1250,219,1031,0.1752,38,123,false,false,false,false,false
5235,161,1,42,42,67,1186,201,985,0.16947723440134907,36,125,false,false,false,false,false
5236,161,1,42,42,63,1181,189,992,0.16003386960203217,21,140,false,false,false,false,false
5237,161,1,42,42,85,1212,255,957,0.2103960396039604,24,137,false,false,false,false,false
5238,161,1,42,42,76,1173,228,945,0.19437340153452684,31,130,false,false,false,false,false
5239,161,1,42,42,78,1177,234,943,0.1988105352591334,27,134,false,false,false,false,false
5240,161,1,42,42,61,1164,183,981,0.15721649484536082,30,131,false,false,false,false,false
5241,161,1,42,42,70,1174,210,964,0.1788756388415673,33,128,false,false,false,false,false
5242,161,1,42,42,68,1181,204,977,0.1727349703640982,27,134,false,false,false,false,false
5243,161,1,42,42,74,1230,222,1008,0.18048780487804877,25,136,false,false,false,false,false
5244,161,1,42,42,75,1174,225,949,0.19165247018739354,28,133,false,false,false,false,false
5245,161,1,42,42,77,1202,231,971,0.19217970049916805,34,127,false,false,false,false,false
5246,161,1,42,42,75,1177,225,952,0.1911639762107052,30,131,false,false,false,false,false
5247,161,1,42,42,90,1224,270,954,0.22058823529411764,29,132,false,false,false,false,false
5248,161,1,42,42,70,1164,210,954,0.18041237113402062,31,130,false,false,false,false,false
5249,161,1,42,42,78,1212,234,978,0.19306930693069307,32,129,false,false,false,false,false
5250,161,1,42,42,72,1164,216,948,0.18556701030927836,28,133,false,false,false,false,false
5251,161,1,42,42,75,1192,225,967,0.18875838926174496,36,125,false,false,false,false,false
5252,161,1,42,42,79,1172,237,935,0.2022184300341297,33,128,false,false,false,false,false
5253,161,1,42,42,71,1217,213,1004,0.17502054231717337,28,133,false,false,false,false,false
5254,161,1,42,42,72,1198,216,982,0.18030050083472454,34,127,false,false,false,false,false
5255,161,1,42,42,84,1236,252,984,0.20388349514563106,29,132,false,false,false,false,false
5256,161,1,42,42,60,1191,180,1011,0.15113350125944586,29,132,false,false,false,false,false
5257,161,1,42,42,95,1255,285,970,0.22709163346613545,30,131,false,false,false,false,false
5258,161,1,42,42,74,1170,222,948,0.18974358974358974,34,127,false,false,false,false,false
5259,161,1,42,42,72,1183,216,967,0.18258664412510567,26,135,false,false,false,false,false
5260,161,1,42,42,60,1196,180,1016,0.1505016722408027,30,131,false,false,false,false,false
5261,161,1,42,42,76,1176,228,948,0.19387755102040816,32,129,false,false,false,false,false
5262,161,1,42,42,69,1190,207,983,0.17394957983193277,31,130,false,false,false,false,false
5263,161,1,42,42,92,1253,276,977,0.2202713487629689,33,128,false,false,false,false,false
5264,161,1,42,42,64,1203,192,1011,0.1596009975062344,25,136,false,false,false,false,false
5265,161,1,42,42,73,1188,219,969,0.18434343434343434,28,133,false,false,false,false,false
5266,161,1,42,42,89,1224,267,957,0.2181372549019608,33,128,false,false,false,false,false
5267,161,1,42,42,66,1169,198,971,0.16937553464499572,32,129,false,false,false,false,false
5268,161,1,42,42,73,1165,219,946,0.18798283261802576,35,126,false,false,false,false,false
5269,161,1,42,42,76,1210,228,982,0.1884297520661157,24,137,false,false,false,false,false
5270,161,1,42,42,68,1182,204,978,0.17258883248730963,29,132,false,false,false,false,false
5271,161,1,42,42,70,1181,210,971,0.17781541066892464,31,130,false,false,false,false,false
5272,161,1,42,42,61,1168,183,985,0.1566780821917808,26,135,false,false,false,false,false
5273,161,1,42,42,61,1191,183,1008,0.15365239294710328,36,125,false,false,false,false,false
5274,161,1,42,42,76,1205,228,977,0.1892116182572614,27,134,false,false,false,false,false
5275,161,1,42,42,71,1173,213,960,0.1815856777493606,27,134,false,false,false,false,false
5276,161,1,42,42,74,1210,222,988,0.1834710743801653,32,129,false,false,false,false,false
5277,161,1,42,42,79,1249,237,1012,0.18975180144115292,26,135,false,false,false,false,false
5278,161,1,42,42,66,1176,198,978,0.1683673469387755,29,132,false,false,false,false,false
5279,161,1,42,42,70,1161,210,951,0.18087855297157623,26,135,false,false,false,false,false
5280,161,1,42,42,67,1173,201,972,0.17135549872122763,25,136,false,false,false,false,false
5281,161,1,42,42,84,1254,252,1002,0.20095693779904306,28,133,false,false,false,false,false
5282,161,1,42,42,74,1204,222,982,0.18438538205980065,28,133,false,false,false,false,false
5283,161,1,42,42,73,1178,219,959,0.18590831918505943,33,128,false,false,false,false,false
5284,161,1,42,42,72,1172,216,956,0.18430034129692832,35,126,false,false,false,false,false
5285,161,1,42,42,70,1177,210,967,0.1784197111299915,33,128,false,false,false,false,false
5286,161,1,42,42,74,1201,222,979,0.18484596169858453,32,129,false,false,false,false,false
5287,161,1,42,42,82,1223,246,977,0.20114472608340148,34,127,false,false,false,false,false
5288,161,1,42,42,79,1243,237,1006,0.1906677393403057,31,130,false,false,false,false,false
5289,161,1,42,42,75,1185,225,960,0.189873417721519,28,133,false,false,false,false,false
5290,161,1,42,42,80,1226,240,986,0.19575856443719414,27,134,false,false,false,false,false
5291,161,1,42,42,80,1193,240,953,0.20117351215423301,36,125,false,false,false,false,false
5292,161,1,42,42,82,1197,246,951,0.20551378446115287,33,128,false,false,false,false,false
5293,161,1,42,42,80,1223,240,983,0.19623875715453803,34,127,false,false,false,false,false
5294,161,1,42,42,77,1192,231,961,0.19379194630872484,33,128,false,false,false,false,false
5295,161,1,42,42,68,1166,204,962,0.17495711835334476,33,128,false,false,false,false,false
5296,161,1,42,42,71,1188,213,975,0.17929292929292928,30,131,false,false,false,false,false
5297,161,1,42,42,77,1215,231,984,0.19012345679012346,29,132,false,false,false,false,false
5298,161,1,42,42,74,1203,222,981,0.18453865336658354,30,131,false,false,false,false,false
5299,161,1,42,42,76,1185,228,957,0.19240506329113924,32,129,false,false,false,false,false
5300,161,1,42,42,69,1191,207,984,0.17380352644836272,34,127,false,false,false,false,false
5301,161,1,42,42,72,1203,216,987,0.17955112219451372,34,127,false,false,false,false,false
5302,161,1,42,42,75,1151,225,926,0.19548218940052128,35,126,false,false,false,false,false
5303,161,1,42,42,94,1207,282,925,0.23363711681855842,33,128,false,false,false,false,false
5304,161,1,42,42,62,1143,186,957,0.16272965879265092,34,127,false,false,false,false,false
5305,161,1,42,42,80,1205,240,965,0.1991701244813278,33,128,false,false,false,false,false
5306,161,1,42,42,80,1274,240,1034,0.18838304552590268,29,132,false,false,false,false,false
5307,161,1,42,42,71,1201,213,988,0.17735220649458786,35,126,false,false,false,false,false
5308,161,1,42,42,77,1200,231,969,0.1925,28,133,false,false,false,false,false
5309,161,1,42,42,69,1179,207,972,0.17557251908396945,31,130,false,false,false,false,false
5310,161,1,42,42,69,1179,207,972,0.17557251908396945,32,129,false,false,false,false,false
5311,161,1,42,42,73,1193,219,974,0.18357082984073764,40,121,false,false,false,false,false
5312,161,1,42,42,83,1195,249,946,0.2083682008368201,30,131,false,false,false,false,false
5313,161,1,42,42,88,1252,264,988,0.2108626198083067,27,134,false,false,false,false,false
5314,161,1,42,42,75,1222,225,997,0.18412438625204583,30,131,false,false,false,false,false
5315,161,1,42,42,78,1194,234,960,0.19597989949748743,36,125,false,false,false,false,false
