trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set,accepted_swaps
991,161,1,42,42,72,1260,216,1044,0.17142857142857143,46,115,false,false,false,false,false,2873
992,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2965
993,161,1,42,42,75,1260,225,1035,0.17857142857142858,48,113,false,false,false,false,false,2886
994,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2797
995,161,1,42,42,89,1260,267,993,0.2119047619047619,48,113,false,false,false,false,false,2788
996,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2841
997,161,1,42,42,81,1260,243,1017,0.19285714285714287,40,121,false,false,false,false,false,2844
998,161,1,42,42,89,1260,267,993,0.2119047619047619,45,116,false,false,false,false,false,2843
999,161,1,42,42,88,1260,264,996,0.20952380952380953,45,116,false,false,false,false,false,2864
1000,161,1,42,42,93,1260,279,981,0.22142857142857142,45,116,false,false,false,false,false,2800
1001,161,1,42,42,93,1260,279,981,0.22142857142857142,45,116,false,false,false,false,false,2856
1002,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2868
1003,161,1,42,42,77,1260,231,1029,0.18333333333333332,35,126,false,false,false,false,false,2846
1004,161,1,42,42,79,1260,237,1023,0.1880952380952381,36,125,false,false,false,false,false,2857
1005,161,1,42,42,87,1260,261,999,0.20714285714285716,39,122,false,false,false,false,false,2861
1006,161,1,42,42,92,1260,276,984,0.21904761904761905,47,114,false,false,false,false,false,2860
1007,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2887
1008,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2827
1009,161,1,42,42,90,1260,270,990,0.21428571428571427,51,110,false,false,false,false,false,2830
1010,161,1,42,42,88,1260,264,996,0.20952380952380953,37,124,false,false,false,false,false,2803
1011,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2857
1012,161,1,42,42,93,1260,279,981,0.22142857142857142,45,116,false,false,false,false,false,2872
1013,161,1,42,42,91,1260,273,987,0.21666666666666667,42,119,false,false,false,false,false,2794
1014,161,1,42,42,90,1260,270,990,0.21428571428571427,39,122,false,false,false,false,false,2880
1015,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2873
1016,161,1,42,42,86,1260,258,1002,0.20476190476190476,39,122,false,false,false,false,false,2845
1017,161,1,42,42,80,1260,240,1020,0.19047619047619047,43,118,false,false,false,false,false,2878
1018,161,1,42,42,84,1260,252,1008,0.2,50,111,false,false,false,false,false,2830
1019,161,1,42,42,84,1260,252,1008,0.2,43,118,false,false,false,false,false,2856
1020,161,1,42,42,83,1260,249,1011,0.1976190476190476,35,126,false,false,false,false,false,2787
1021,161,1,42,42,82,1260,246,1014,0.19523809523809524,35,126,false,false,false,false,false,2866
1022,161,1,42,42,100,1260,300,960,0.23809523809523808,43,118,false,false,false,false,false,2859
1023,161,1,42,42,88,1260,264,996,0.20952380952380953,50,111,false,false,false,false,false,2870
1024,161,1,42,42,80,1260,240,1020,0.19047619047619047,45,116,false,false,false,false,false,2861
1025,161,1,42,42,85,1260,255,1005,0.20238095238095238,46,115,false,false,false,false,false,2839
1026,161,1,42,42,75,1260,225,1035,0.17857142857142858,47,114,false,false,false,false,false,2887
1027,161,1,42,42,90,1260,270,990,0.21428571428571427,42,119,false,false,false,false,false,2820
1028,161,1,42,42,80,1260,240,1020,0.19047619047619047,45,116,false,false,false,false,false,2860
1029,161,1,42,42,87,1260,261,999,0.20714285714285716,38,123,false,false,false,false,false,2828
1030,161,1,42,42,91,1260,273,987,0.21666666666666667,45,116,false,false,false,false,false,2860
1031,161,1,42,42,85,1260,255,1005,0.20238095238095238,42,119,false,false,false,false,false,2777
1032,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2810
1033,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2891
1034,161,1,42,42,87,1260,261,999,0.20714285714285716,46,115,false,false,false,false,false,2810
1035,161,1,42,42,95,1260,285,975,0.2261904761904762,44,117,false,false,false,false,false,2867
1036,161,1,42,42,83,1260,249,1011,0.1976190476190476,38,123,false,false,false,false,false,2750
1037,161,1,42,42,98,1260,294,966,0.23333333333333334,49,112,false,false,false,false,false,2804
1038,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2870
1039,161,1,42,42,87,1260,261,999,0.20714285714285716,44,117,false,false,false,false,false,2819
1040,161,1,42,42,94,1260,282,978,0.22380952380952382,48,113,false,false,false,false,false,2819
1041,161,1,42,42,89,1260,267,993,0.2119047619047619,54,107,false,false,false,false,false,2849
1042,161,1,42,42,88,1260,264,996,0.20952380952380953,50,111,false,false,false,false,false,2842
1043,161,1,42,42,87,1260,261,999,0.20714285714285716,46,115,false,false,false,false,false,2875
1044,161,1,42,42,95,1260,285,975,0.2261904761904762,48,113,false,false,false,false,false,2834
1045,161,1,42,42,89,1260,267,993,0.2119047619047619,46,115,false,false,false,false,false,2839
1046,161,1,42,42,84,1260,252,1008,0.2,44,117,false,false,false,false,false,2844
1047,161,1,42,42,75,1260,225,1035,0.17857142857142858,43,118,false,false,false,false,false,2837
1048,161,1,42,42,81,1260,243,1017,0.19285714285714287,41,120,false,false,false,false,false,2832
1049,161,1,42,42,99,1260,297,963,0.2357142857142857,44,117,false,false,false,false,false,2832
1050,161,1,42,42,74,1260,222,1038,0.1761904761904762,46,115,false,false,false,false,false,2815
1051,161,1,42,42,87,1260,261,999,0.20714285714285716,47,114,false,false,false,false,false,2835
1052,161,1,42,42,80,1260,240,1020,0.19047619047619047,44,117,false,false,false,false,false,2901
1053,161,1,42,42,86,1260,258,1002,0.20476190476190476,51,110,false,false,false,false,false,2767
1054,161,1,42,42,90,1260,270,990,0.21428571428571427,46,115,false,false,false,false,false,2831
1055,161,1,42,42,95,1260,285,975,0.2261904761904762,48,113,false,false,false,false,false,2835
1056,161,1,42,42,91,1260,273,987,0.21666666666666667,43,118,false,false,false,false,false,2904
1057,161,1,42,42,102,1260,306,954,0.24285714285714285,43,118,false,false,false,false,false,2867
1058,161,1,42,42,92,1260,276,984,0.21904761904761905,48,113,false,false,false,false,false,2883
1059,161,1,42,42,75,1260,225,1035,0.17857142857142858,28,133,false,false,false,false,false,2887
1060,161,1,42,42,84,1260,252,1008,0.2,37,124,false,false,false,false,false,2930
1061,161,1,42,42,90,1260,270,990,0.21428571428571427,32,129,false,false,false,false,false,2888
1062,161,1,42,42,91,1260,273,987,0.21666666666666667,47,114,false,false,false,false,false,2844
1063,161,1,42,42,95,1260,285,975,0.2261904761904762,42,119,false,false,false,false,false,2883
1064,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2890
1065,161,1,42,42,99,1260,297,963,0.2357142857142857,37,124,false,false,false,false,false,2866
1066,161,1,42,42,97,1260,291,969,0.23095238095238096,36,125,false,false,false,false,false,2846
1067,161,1,42,42,83,1260,249,1011,0.1976190476190476,43,118,false,false,false,false,false,2824
1068,161,1,42,42,86,1260,258,1002,0.20476190476190476,50,111,false,false,false,false,false,2825
1069,161,1,42,42,83,1260,249,1011,0.1976190476190476,44,117,false,false,false,false,false,2874
1070,161,1,42,42,80,1260,240,1020,0.19047619047619047,46,115,false,false,false,false,false,2858
1071,161,1,42,42,82,1260,246,1014,0.19523809523809524,50,111,false,false,false,false,false,2876
1072,161,1,42,42,90,1260,270,990,0.21428571428571427,49,112,false,false,false,false,false,2866
1073,161,1,42,42,85,1260,255,1005,0.20238095238095238,39,122,false,false,false,false,false,2838
1074,161,1,42,42,89,1260,267,993,0.2119047619047619,37,124,false,false,false,false,false,2903
1075,161,1,42,42,93,1260,279,981,0.22142857142857142,49,112,false,false,false,false,false,2829
1076,161,1,42,42,94,1260,282,978,0.22380952380952382,51,110,false,false,false,false,false,2906
1077,161,1,42,42,84,1260,252,1008,0.2,40,121,false,false,false,false,false,2804
1078,161,1,42,42,104,1260,312,948,0.24761904761904763,47,114,false,false,false,false,false,2829
1079,161,1,42,42,86,1260,258,1002,0.20476190476190476,48,113,false,false,false,false,false,2876
1080,161,1,42,42,91,1260,273,987,0.21666666666666667,43,118,false,false,false,false,false,2789
1081,161,1,42,42,86,1260,258,1002,0.20476190476190476,41,120,false,false,false,false,false,2869
1082,161,1,42,42,82,1260,246,1014,0.19523809523809524,38,123,false,false,false,false,false,2791
1083,161,1,42,42,89,1260,267,993,0.2119047619047619,48,113,false,false,false,false,false,2766
1084,161,1,42,42,83,1260,249,1011,0.1976190476190476,45,116,false,false,false,false,false,2903
1085,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2821
1086,161,1,42,42,85,1260,255,1005,0.20238095238095238,41,120,false,false,false,false,false,2844
1087,161,1,42,42,84,1260,252,1008,0.2,49,112,false,false,false,false,false,2809
1088,161,1,42,42,78,1260,234,1026,0.18571428571428572,49,112,false,false,false,false,false,2837
1089,161,1,42,42,89,1260,267,993,0.2119047619047619,39,122,false,false,false,false,false,2843
1090,161,1,42,42,75,1260,225,1035,0.17857142857142858,34,127,false,false,false,false,false,2855
1091,161,2,40;2,40,91,1260,273,987,0.21666666666666667,46,115,false,false,false,false,false,2810
1092,161,1,42,42,83,1260,249,1011,0.1976190476190476,48,113,false,false,false,false,false,2886
1093,161,1,42,42,82,1260,246,1014,0.19523809523809524,50,111,false,false,false,false,false,2813
1094,161,1,42,42,78,1260,234,1026,0.18571428571428572,39,122,false,false,false,false,false,2838
1095,161,1,42,42,98,1260,294,966,0.23333333333333334,48,113,false,false,false,false,false,2849
1096,161,1,42,42,86,1260,258,1002,0.20476190476190476,40,121,false,false,false,false,false,2849
1097,161,1,42,42,90,1260,270,990,0.21428571428571427,43,118,false,false,false,false,false,2888
1098,161,1,42,42,82,1260,246,1014,0.19523809523809524,41,120,false,false,false,false,false,2822
1099,161,1,42,42,82,1260,246,1014,0.19523809523809524,41,120,false,false,false,false,false,2866
1100,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2831
1101,161,1,42,42,82,1260,246,1014,0.19523809523809524,44,117,false,false,false,false,false,2863
1102,161,1,42,42,89,1260,267,993,0.2119047619047619,38,123,false,false,false,false,false,2802
1103,161,1,42,42,77,1260,231,1029,0.18333333333333332,43,118,false,false,false,false,false,2871
1104,161,1,42,42,86,1260,258,1002,0.20476190476190476,49,112,false,false,false,false,false,2859
1105,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2828
1106,161,1,42,42,82,1260,246,1014,0.19523809523809524,44,117,false,false,false,false,false,2829
1107,161,1,42,42,88,1260,264,996,0.20952380952380953,49,112,false,false,false,false,false,2838
1108,161,1,42,42,90,1260,270,990,0.21428571428571427,36,125,false,false,false,false,false,2861
1109,161,1,42,42,93,1260,279,981,0.22142857142857142,43,118,false,false,false,false,false,2817
1110,161,1,42,42,81,1260,243,1017,0.19285714285714287,40,121,false,false,false,false,false,2887
1111,161,1,42,42,86,1260,258,1002,0.20476190476190476,45,116,false,false,false,false,false,2796
1112,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2882
1113,161,1,42,42,83,1260,249,1011,0.1976190476190476,35,126,false,false,false,false,false,2933
1114,161,1,42,42,95,1260,285,975,0.2261904761904762,48,113,false,false,false,false,false,2825
1115,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2871
1116,161,1,42,42,81,1260,243,1017,0.19285714285714287,36,125,false,false,false,false,false,2929
1117,161,1,42,42,89,1260,267,993,0.2119047619047619,38,123,false,false,false,false,false,2845
1118,161,1,42,42,93,1260,279,981,0.22142857142857142,38,123,false,false,false,false,false,2870
1119,161,1,42,42,86,1260,258,1002,0.20476190476190476,50,111,false,false,false,false,false,2841
1120,161,1,42,42,91,1260,273,987,0.21666666666666667,37,124,false,false,false,false,false,2842
1121,161,1,42,42,104,1260,312,948,0.24761904761904763,48,113,false,false,false,false,false,2841
1122,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2808
1123,161,1,42,42,82,1260,246,1014,0.19523809523809524,45,116,false,false,false,false,false,2808
1124,161,1,42,42,79,1260,237,1023,0.1880952380952381,43,118,false,false,false,false,false,2831
1125,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2793
1126,161,1,42,42,101,1260,303,957,0.24047619047619048,53,108,false,false,false,false,false,2890
1127,161,1,42,42,91,1260,273,987,0.21666666666666667,37,124,false,false,false,false,false,2878
1128,161,1,42,42,92,1260,276,984,0.21904761904761905,48,113,false,false,false,false,false,2848
1129,161,1,42,42,93,1260,279,981,0.22142857142857142,46,115,false,false,false,false,false,2799
1130,161,1,42,42,91,1260,273,987,0.21666666666666667,47,114,false,false,false,false,false,2824
1131,161,2,40;2,40,87,1260,261,999,0.20714285714285716,36,125,false,false,false,false,false,2833
1132,161,1,42,42,79,1260,237,1023,0.1880952380952381,38,123,false,false,false,false,false,2881
1133,161,1,42,42,88,1260,264,996,0.20952380952380953,36,125,false,false,false,false,false,2858
1134,161,1,42,42,76,1260,228,1032,0.18095238095238095,54,107,false,false,false,false,false,2833
1135,161,1,42,42,85,1260,255,1005,0.20238095238095238,46,115,false,false,false,false,false,2866
1136,161,1,42,42,79,1260,237,1023,0.1880952380952381,43,118,false,false,false,false,false,2896
1137,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2887
1138,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2902
1139,161,1,42,42,93,1260,279,981,0.22142857142857142,41,120,false,false,false,false,false,2845
1140,161,1,42,42,92,1260,276,984,0.21904761904761905,42,119,false,false,false,false,false,2814
1141,161,1,42,42,96,1260,288,972,0.22857142857142856,38,123,false,false,false,false,false,2875
1142,161,1,42,42,85,1260,255,1005,0.20238095238095238,38,123,false,false,false,false,false,2800
1143,161,1,42,42,72,1260,216,1044,0.17142857142857143,43,118,false,false,false,false,false,2806
1144,161,1,42,42,80,1260,240,1020,0.19047619047619047,45,116,false,false,false,false,false,2846
1145,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2839
1146,161,1,42,42,96,1260,288,972,0.22857142857142856,52,109,false,false,false,false,false,2875
1147,161,1,42,42,99,1260,297,963,0.2357142857142857,35,126,false,false,false,false,false,2865
1148,161,1,42,42,78,1260,234,1026,0.18571428571428572,37,124,false,false,false,false,false,2874
1149,161,1,42,42,86,1260,258,1002,0.20476190476190476,36,125,false,false,false,false,false,2852
1150,161,1,42,42,86,1260,258,1002,0.20476190476190476,36,125,false,false,false,false,false,2850
1151,161,1,42,42,98,1260,294,966,0.23333333333333334,46,115,false,false,false,false,false,2903
1152,161,1,42,42,94,1260,282,978,0.22380952380952382,46,115,false,false,false,false,false,2935
1153,161,1,42,42,91,1260,273,987,0.21666666666666667,34,127,false,false,false,false,false,2847
1154,161,1,42,42,78,1260,234,1026,0.18571428571428572,36,125,false,false,false,false,false,2843
1155,161,1,42,42,77,1260,231,1029,0.18333333333333332,49,112,false,false,false,false,false,2854
1156,161,1,42,42,83,1260,249,1011,0.1976190476190476,40,121,false,false,false,false,false,2831
1157,161,1,42,42,92,1260,276,984,0.21904761904761905,41,120,false,false,false,false,false,2790
1158,161,1,42,42,82,1260,246,1014,0.19523809523809524,37,124,false,false,false,false,false,2864
1159,161,1,42,42,92,1260,276,984,0.21904761904761905,47,114,false,false,false,false,false,2811
1160,161,1,42,42,85,1260,255,1005,0.20238095238095238,49,112,false,false,false,false,false,2865
1161,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2834
1162,161,1,42,42,98,1260,294,966,0.23333333333333334,42,119,false,false,false,false,false,2888
1163,161,1,42,42,90,1260,270,990,0.21428571428571427,39,122,false,false,false,false,false,2841
1164,161,1,42,42,93,1260,279,981,0.22142857142857142,48,113,false,false,false,false,false,2898
1165,161,1,42,42,101,1260,303,957,0.24047619047619048,45,116,false,false,false,false,false,2829
1166,161,1,42,42,96,1260,288,972,0.22857142857142856,49,112,false,false,false,false,false,2849
1167,161,1,42,42,92,1260,276,984,0.21904761904761905,38,123,false,false,false,false,false,2858
1168,161,1,42,42,88,1260,264,996,0.20952380952380953,38,123,false,false,false,false,false,2793
1169,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2823
1170,161,1,42,42,88,1260,264,996,0.20952380952380953,49,112,false,false,false,false,false,2811
1171,161,1,42,42,82,1260,246,1014,0.19523809523809524,37,124,false,false,false,false,false,2823
1172,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2815
1173,161,1,42,42,101,1260,303,957,0.24047619047619048,45,116,false,false,false,false,false,2855
1174,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2894
1175,161,1,42,42,84,1260,252,1008,0.2,49,112,false,false,false,false,false,2803
1176,161,1,42,42,85,1260,255,1005,0.20238095238095238,41,120,false,false,false,false,false,2867
1177,161,1,42,42,98,1260,294,966,0.23333333333333334,39,122,false,false,false,false,false,2786
1178,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2893
1179,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2845
1180,161,1,42,42,78,1260,234,1026,0.18571428571428572,44,117,false,false,false,false,false,2915
1181,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2863
1182,161,1,42,42,91,1260,273,987,0.21666666666666667,39,122,false,false,false,false,false,2897
1183,161,1,42,42,77,1260,231,1029,0.18333333333333332,35,126,false,false,false,false,false,2881
1184,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2843
1185,161,1,42,42,93,1260,279,981,0.22142857142857142,47,114,false,false,false,false,false,2857
1186,161,1,42,42,94,1260,282,978,0.22380952380952382,42,119,false,false,false,false,false,2844
1187,161,1,42,42,86,1260,258,1002,0.20476190476190476,41,120,false,false,false,false,false,2885
1188,161,1,42,42,98,1260,294,966,0.23333333333333334,44,117,false,false,false,false,false,2800
1189,161,1,42,42,83,1260,249,1011,0.1976190476190476,44,117,false,false,false,false,false,2836
1190,161,1,42,42,89,1260,267,993,0.2119047619047619,39,122,false,false,false,false,false,2812
1191,161,1,42,42,92,1260,276,984,0.21904761904761905,45,116,false,false,false,false,false,2859
1192,161,1,42,42,89,1260,267,993,0.2119047619047619,51,110,false,false,false,false,false,2888
1193,161,1,42,42,104,1260,312,948,0.24761904761904763,40,121,false,false,false,false,false,2839
1194,161,1,42,42,89,1260,267,993,0.2119047619047619,41,120,false,false,false,false,false,2881
1195,161,1,42,42,85,1260,255,1005,0.20238095238095238,41,120,false,false,false,false,false,2863
1196,161,1,42,42,84,1260,252,1008,0.2,47,114,false,false,false,false,false,2884
1197,161,1,42,42,67,1260,201,1059,0.1595238095238095,42,119,false,false,false,false,false,2824
1198,161,1,42,42,83,1260,249,1011,0.1976190476190476,48,113,false,false,false,false,false,2856
1199,161,1,42,42,92,1260,276,984,0.21904761904761905,40,121,false,false,false,false,false,2877
1200,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2822
1201,161,1,42,42,92,1260,276,984,0.21904761904761905,37,124,false,false,false,false,false,2854
1202,161,1,42,42,93,1260,279,981,0.22142857142857142,36,125,false,false,false,false,false,2892
1203,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2850
1204,161,1,42,42,86,1260,258,1002,0.20476190476190476,50,111,false,false,false,false,false,2861
1205,161,1,42,42,86,1260,258,1002,0.20476190476190476,37,124,false,false,false,false,false,2845
1206,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2852
1207,161,1,42,42,90,1260,270,990,0.21428571428571427,37,124,false,false,false,false,false,2835
1208,161,1,42,42,87,1260,261,999,0.20714285714285716,49,112,false,false,false,false,false,2830
1209,161,1,42,42,80,1260,240,1020,0.19047619047619047,48,113,false,false,false,false,false,2810
1210,161,1,42,42,73,1260,219,1041,0.1738095238095238,37,124,false,false,false,false,false,2906
1211,161,1,42,42,83,1260,249,1011,0.1976190476190476,40,121,false,false,false,false,false,2778
1212,161,1,42,42,94,1260,282,978,0.22380952380952382,49,112,false,false,false,false,false,2881
1213,161,1,42,42,89,1260,267,993,0.2119047619047619,39,122,false,false,false,false,false,2871
1214,161,1,42,42,68,1260,204,1056,0.1619047619047619,38,123,false,false,false,false,false,2850
1215,161,1,42,42,84,1260,252,1008,0.2,43,118,false,false,false,false,false,2849
1216,161,1,42,42,83,1260,249,1011,0.1976190476190476,44,117,false,false,false,false,false,2887
1217,161,1,42,42,84,1260,252,1008,0.2,38,123,false,false,false,false,false,2861
1218,161,1,42,42,100,1260,300,960,0.23809523809523808,44,117,false,false,false,false,false,2834
1219,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2892
1220,161,1,42,42,85,1260,255,1005,0.20238095238095238,45,116,false,false,false,false,false,2837
1221,161,1,42,42,77,1260,231,1029,0.18333333333333332,37,124,false,false,false,false,false,2856
1222,161,1,42,42,92,1260,276,984,0.21904761904761905,53,108,false,false,false,false,false,2830
1223,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2851
1224,161,1,42,42,86,1260,258,1002,0.20476190476190476,44,117,false,false,false,false,false,2915
1225,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2865
1226,161,1,42,42,76,1260,228,1032,0.18095238095238095,43,118,false,false,false,false,false,2831
1227,161,1,42,42,75,1260,225,1035,0.17857142857142858,43,118,false,false,false,false,false,2863
1228,161,1,42,42,91,1260,273,987,0.21666666666666667,42,119,false,false,false,false,false,2920
1229,161,1,42,42,88,1260,264,996,0.20952380952380953,35,126,false,false,false,false,false,2808
1230,161,1,42,42,87,1260,261,999,0.20714285714285716,44,117,false,false,false,false,false,2857
1231,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2793
1232,161,1,42,42,94,1260,282,978,0.22380952380952382,40,121,false,false,false,false,false,2840
1233,161,1,42,42,94,1260,282,978,0.22380952380952382,42,119,false,false,false,false,false,2846
1234,161,1,42,42,88,1260,264,996,0.20952380952380953,46,115,false,false,false,false,false,2847
1235,161,1,42,42,95,1260,285,975,0.2261904761904762,39,122,false,false,false,false,false,2832
1236,161,1,42,42,83,1260,249,1011,0.1976190476190476,48,113,false,false,false,false,false,2768
1237,161,1,42,42,74,1260,222,1038,0.1761904761904762,44,117,false,false,false,false,false,2862
1238,161,1,42,42,86,1260,258,1002,0.20476190476190476,41,120,false,false,false,false,false,2878
1239,161,1,42,42,73,1260,219,1041,0.1738095238095238,59,102,false,false,false,false,false,2812
1240,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2833
1241,161,1,42,42,92,1260,276,984,0.21904761904761905,39,122,false,false,false,false,false,2840
1242,161,1,42,42,86,1260,258,1002,0.20476190476190476,48,113,false,false,false,false,false,2901
1243,161,1,42,42,107,1260,321,939,0.25476190476190474,43,118,false,false,false,false,false,2808
1244,161,1,42,42,83,1260,249,1011,0.1976190476190476,36,125,false,false,false,false,false,2883
1245,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2903
1246,161,1,42,42,85,1260,255,1005,0.20238095238095238,47,114,false,false,false,false,false,2842
1247,161,1,42,42,85,1260,255,1005,0.20238095238095238,47,114,false,false,false,false,false,2851
1248,161,1,42,42,79,1260,237,1023,0.1880952380952381,37,124,false,false,false,false,false,2867
1249,161,1,42,42,79,1260,237,1023,0.1880952380952381,40,121,false,false,false,false,false,2855
1250,161,1,42,42,81,1260,243,1017,0.19285714285714287,41,120,false,false,false,false,false,2894
1251,161,1,42,42,91,1260,273,987,0.21666666666666667,42,119,false,false,false,false,false,2832
1252,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2860
1253,161,1,42,42,88,1260,264,996,0.20952380952380953,50,111,false,false,false,false,false,2774
1254,161,1,42,42,82,1260,246,1014,0.19523809523809524,40,121,false,false,false,false,false,2830
1255,161,1,42,42,88,1260,264,996,0.20952380952380953,43,118,false,false,false,false,false,2807
1256,161,1,42,42,92,1260,276,984,0.21904761904761905,45,116,false,false,false,false,false,2847
1257,161,1,42,42,78,1260,234,1026,0.18571428571428572,39,122,false,false,false,false,false,2847
1258,161,1,42,42,89,1260,267,993,0.2119047619047619,35,126,false,false,false,false,false,2825
1259,161,1,42,42,85,1260,255,1005,0.20238095238095238,34,127,false,false,false,false,false,2870
1260,161,1,42,42,92,1260,276,984,0.21904761904761905,38,123,false,false,false,false,false,2872
1261,161,1,42,42,88,1260,264,996,0.20952380952380953,44,117,false,false,false,false,false,2864
1262,161,1,42,42,82,1260,246,1014,0.19523809523809524,49,112,false,false,false,false,false,2854
1263,161,1,42,42,90,1260,270,990,0.21428571428571427,42,119,false,false,false,false,false,2835
1264,161,1,42,42,101,1260,303,957,0.24047619047619048,46,115,false,false,false,false,false,2837
1265,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2804
1266,161,1,42,42,85,1260,255,1005,0.20238095238095238,53,108,false,false,false,false,false,2784
1267,161,1,42,42,80,1260,240,1020,0.19047619047619047,47,114,false,false,false,false,false,2806
1268,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2870
1269,161,1,42,42,84,1260,252,1008,0.2,40,121,false,false,false,false,false,2851
1270,161,1,42,42,88,1260,264,996,0.20952380952380953,37,124,false,false,false,false,false,2846
1271,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2872
1272,161,1,42,42,73,1260,219,1041,0.1738095238095238,46,115,false,false,false,false,false,2809
1273,161,1,42,42,84,1260,252,1008,0.2,35,126,false,false,false,false,false,2758
1274,161,1,42,42,99,1260,297,963,0.2357142857142857,45,116,false,false,false,false,false,2884
1275,161,1,42,42,85,1260,255,1005,0.20238095238095238,49,112,false,false,false,false,false,2853
1276,161,1,42,42,88,1260,264,996,0.20952380952380953,41,120,false,false,false,false,false,2890
1277,161,1,42,42,72,1260,216,1044,0.17142857142857143,29,132,false,false,false,false,false,2795
1278,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2785
1279,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2861
1280,161,1,42,42,87,1260,261,999,0.20714285714285716,36,125,false,false,false,false,false,2941
1281,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2823
1282,161,1,42,42,80,1260,240,1020,0.19047619047619047,43,118,false,false,false,false,false,2850
1283,161,1,42,42,81,1260,243,1017,0.19285714285714287,42,119,false,false,false,false,false,2878
1284,161,1,42,42,94,1260,282,978,0.22380952380952382,52,109,false,false,false,false,false,2892
1285,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2858
1286,161,1,42,42,81,1260,243,1017,0.19285714285714287,43,118,false,false,false,false,false,2799
1287,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2831
1288,161,1,42,42,93,1260,279,981,0.22142857142857142,47,114,false,false,false,false,false,2801
