section,field_1,field_2,field_3,field_4,notes
sparc_rar_artifact_samples,unknown,other,.yaml,numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml,domain_guess=unknown; artifact_kind=other; suffix=.yaml; relative_path=numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-LOOP01-MIN/qsb_relalg_loop01_min_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-LOOP01-MIN/qsb_relalg_loop01_min_validation_report.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_baseline_summary.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_baseline_summary.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_claim_boundary_report.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_config.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_config.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_invalid_controls.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_invalid_controls.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_manifest.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_manifest.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_next_step_gate.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_next_step_gate.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_comparison.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_comparison.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_loop_results.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_loop_results.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_pair_relations.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_pair_relations.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_registry.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_nullmodel_registry.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_orientation_report.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_orientation_report.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_prerequisite_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_prerequisite_report.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-NULL01-MIN/QSB-RELALG-NULL01-MIN_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-NULL01-MIN/QSB-RELALG-NULL01-MIN_RUN_SUMMARY.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_threshold_report.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_threshold_report.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-NULL01-MIN/qsb_relalg_null01_min_validation_report.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/input/2026_06_26TeamAntworten.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/input/2026_06_26TeamAntworten.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_ax01_readiness_gate.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_ax01_readiness_gate.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_claim_boundary_report.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_conflict_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_conflict_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_consensus_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_consensus_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_forbidden_terms.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_forbidden_terms.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_next_steps.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_next_steps.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_required_definitions.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_required_definitions.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth_manifest.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth_manifest.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth.md
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_113748/qsb_relalg_preax01_synth_validation_report.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/input/2026_06_26TeamAntworten.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/input/2026_06_26TeamAntworten.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_ax01_readiness_gate.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_ax01_readiness_gate.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_claim_boundary_report.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_conflict_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_conflict_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_consensus_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_consensus_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_forbidden_terms.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_forbidden_terms.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_next_steps.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_next_steps.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_required_definitions.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_required_definitions.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth_manifest.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth_manifest.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth.md
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH_failed_v10_20260626_120813/qsb_relalg_preax01_synth_validation_report.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH/input/2026_06_26TeamAntworten.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/input/2026_06_26TeamAntworten.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_ax01_readiness_gate.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_ax01_readiness_gate.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_claim_boundary_report.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_conflict_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_conflict_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_consensus_matrix.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_consensus_matrix.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_forbidden_terms.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_forbidden_terms.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_next_steps.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_next_steps.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_required_definitions.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_required_definitions.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth_manifest.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth_manifest.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth.md
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-PREAX01-SYNTH/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/QSB-RELALG-PREAX01-SYNTH_RUN_SUMMARY.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-PREAX01-SYNTH/qsb_relalg_preax01_synth_validation_report.json
relalg_artifact_samples,relalg,raw_input,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/input/human_authorization.json,domain_guess=relalg; artifact_kind=raw_input; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/input/human_authorization.json
relalg_artifact_samples,relalg,raw_input,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/input/human_authorization_TEMPLATE.json,domain_guess=relalg; artifact_kind=raw_input; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/input/human_authorization_TEMPLATE.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_blocked_downstream_steps.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_blocked_downstream_steps.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_claim_boundary_report.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_config.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_config.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_contract_registry.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_contract_registry.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_decisions.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_decisions.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_human_review_packet.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_human_review_packet.md
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_input_status.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_input_status.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_prerequisite_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_prerequisite_report.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_public_surface_hygiene_report.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_public_surface_hygiene_report.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/QSB-RELALG-REAL01-MIN-AUTHORIZATION_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/QSB-RELALG-REAL01-MIN-AUTHORIZATION_RUN_SUMMARY.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_safety_flags.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_safety_flags.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_scope_check.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_scope_check.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_template.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_authorization_template.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_manifest.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_manifest.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_next_step_gate.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_next_step_gate.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_validation_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-AUTHORIZATION/qsb_relalg_real01_min_validation_report.json
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_authorization_templates.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_authorization_templates.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_blocked_downstream_steps.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_blocked_downstream_steps.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_claim_boundary_report.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_claim_boundary_report.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_candidate_registry.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_candidate_registry.csv
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_config.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_config.json
relalg_artifact_samples,relalg,json_document,.json,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_prerequisite_report.json,domain_guess=relalg; artifact_kind=json_document; suffix=.json; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_prerequisite_report.json
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT_RUN_SUMMARY.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT_RUN_SUMMARY.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_spec.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_spec.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_status.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_contract_status.csv
relalg_artifact_samples,relalg,markdown_note,.md,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_human_review_packet.md,domain_guess=relalg; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_human_review_packet.md
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_manifest_requirements.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_manifest_requirements.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_public_surface_hygiene_report.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_public_surface_hygiene_report.csv
relalg_artifact_samples,relalg,table_csv,.csv,runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_required_fields.csv,domain_guess=relalg; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-RELALG-REAL01-MIN-EXPORT-CONTRACT/qsb_relalg_real01_min_export_required_fields.csv
