candidate_id,path,table_name,column_id,column_name,data_type,not_null,default_value,primary_key,create_sql_excerpt
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,1,mart_id,TEXT,1,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,2,work_package_id,TEXT,0,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,3,object_code,TEXT,1,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,4,object_type,TEXT,1,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,5,canonical_name,TEXT,1,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,6,repository_path,TEXT,0,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,7,status,TEXT,1,,0,"CREATE TABLE meta_object (     object_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     work_package_id TEXT REFERENCES meta_work_package(work_package_id),     object_code TEXT NOT NULL,     object_type TEXT NOT NULL,     canonical_name TEXT NOT NULL,     repository_path TEXT,     status TEXT NOT NULL,     UNIQUE (mart_id, object_code) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,0,object_version_id,TEXT,0,,1,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,1,object_id,TEXT,1,,0,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,2,object_version,TEXT,1,,0,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,3,schema_version,TEXT,0,,0,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,4,content_checksum,TEXT,0,,0,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,5,status,TEXT,1,,0,"CREATE TABLE meta_object_version (     object_version_id TEXT PRIMARY KEY,     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     object_version TEXT NOT NULL,     schema_version TEXT,     content_checksum TEXT,     status TEXT NOT NULL,     UNIQUE (object_id, object_version) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,0,quantity_kind_id,TEXT,0,,1,"CREATE TABLE meta_quantity_kind (     quantity_kind_id TEXT PRIMARY KEY,     quantity_kind TEXT NOT NULL UNIQUE,     german_label TEXT,     dimension_vector TEXT,     dimension_status TEXT NOT NULL,     CHECK (dimension_status <> 'resolved' OR dimension_vector IS NOT NULL) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,1,quantity_kind,TEXT,1,,0,"CREATE TABLE meta_quantity_kind (     quantity_kind_id TEXT PRIMARY KEY,     quantity_kind TEXT NOT NULL UNIQUE,     german_label TEXT,     dimension_vector TEXT,     dimension_status TEXT NOT NULL,     CHECK (dimension_status <> 'resolved' OR dimension_vector IS NOT NULL) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,2,german_label,TEXT,0,,0,"CREATE TABLE meta_quantity_kind (     quantity_kind_id TEXT PRIMARY KEY,     quantity_kind TEXT NOT NULL UNIQUE,     german_label TEXT,     dimension_vector TEXT,     dimension_status TEXT NOT NULL,     CHECK (dimension_status <> 'resolved' OR dimension_vector IS NOT NULL) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,3,dimension_vector,TEXT,0,,0,"CREATE TABLE meta_quantity_kind (     quantity_kind_id TEXT PRIMARY KEY,     quantity_kind TEXT NOT NULL UNIQUE,     german_label TEXT,     dimension_vector TEXT,     dimension_status TEXT NOT NULL,     CHECK (dimension_status <> 'resolved' OR dimension_vector IS NOT NULL) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,4,dimension_status,TEXT,1,,0,"CREATE TABLE meta_quantity_kind (     quantity_kind_id TEXT PRIMARY KEY,     quantity_kind TEXT NOT NULL UNIQUE,     german_label TEXT,     dimension_vector TEXT,     dimension_status TEXT NOT NULL,     CHECK (dimension_status <> 'resolved' OR dimension_vector IS NOT NULL) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,0,record_lineage_id,TEXT,0,,1,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,1,lineage_id,TEXT,1,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,2,lineage_mode,TEXT,1,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,3,source_record_key,TEXT,0,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,4,target_record_key,TEXT,0,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,5,selection_predicate,TEXT,0,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,6,membership_checksum,TEXT,0,,0,"CREATE TABLE meta_record_lineage (     record_lineage_id TEXT PRIMARY KEY,     lineage_id TEXT NOT NULL REFERENCES meta_lineage(lineage_id),     lineage_mode TEXT NOT NULL CHECK (lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     source_record_key TEXT,     target_record_key TEXT,     selection_predicate TEXT,     membership_checksum TEXT,     CHECK (lineage_mode <> 'materialized' OR (source_record_key IS NOT NULL AND target_record_key IS NOT NULL"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,0,result_record_id,TEXT,0,,1,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,1,result_table_id,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,2,mart_id,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,3,source_result_key,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,4,result_class,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,5,comparability_status,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,6,formal_validation_status,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,7,physical_validation_status,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,8,evidence_class,TEXT,1,,0,"CREATE TABLE meta_result_record (     result_record_id TEXT PRIMARY KEY,     result_table_id TEXT NOT NULL REFERENCES meta_result_table(result_table_id),     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_result_key TEXT NOT NULL,     result_class TEXT NOT NULL CHECK (result_class IN ('supports', 'neutral', 'contradicts', 'inconclusive', 'not_comparable', 'invalidated')),     comparability_status TEXT NOT NULL,     formal_validation_status TEXT NOT NULL,     physical_validation_"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,0,result_table_id,TEXT,0,,1,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,1,mart_id,TEXT,1,,0,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,2,object_id,TEXT,1,,0,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,3,table_role,TEXT,1,,0,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,4,record_lineage_mode,TEXT,1,,0,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,5,status,TEXT,1,,0,"CREATE TABLE meta_result_table (     result_table_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     object_id TEXT NOT NULL REFERENCES meta_object(object_id),     table_role TEXT NOT NULL,     record_lineage_mode TEXT NOT NULL CHECK (record_lineage_mode IN ('materialized', 'reconstructable', 'aggregate_membership', 'not_applicable')),     status TEXT NOT NULL,     CHECK (record_lineage_mode <> 'not_applicable') )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,0,source_id,TEXT,0,,1,"CREATE TABLE meta_source (     source_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_type TEXT NOT NULL,     source_reference TEXT NOT NULL,     source_record_id_status TEXT NOT NULL )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,1,mart_id,TEXT,1,,0,"CREATE TABLE meta_source (     source_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_type TEXT NOT NULL,     source_reference TEXT NOT NULL,     source_record_id_status TEXT NOT NULL )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,2,source_type,TEXT,1,,0,"CREATE TABLE meta_source (     source_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_type TEXT NOT NULL,     source_reference TEXT NOT NULL,     source_record_id_status TEXT NOT NULL )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,3,source_reference,TEXT,1,,0,"CREATE TABLE meta_source (     source_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_type TEXT NOT NULL,     source_reference TEXT NOT NULL,     source_record_id_status TEXT NOT NULL )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,4,source_record_id_status,TEXT,1,,0,"CREATE TABLE meta_source (     source_id TEXT PRIMARY KEY,     mart_id TEXT NOT NULL REFERENCES meta_mart(mart_id),     source_type TEXT NOT NULL,     source_reference TEXT NOT NULL,     source_record_id_status TEXT NOT NULL )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,0,transformation_rule_id,TEXT,0,,1,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,1,rule_name,TEXT,1,,0,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,2,rule_type,TEXT,1,,0,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,3,input_semantics,TEXT,1,,0,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,4,output_semantics,TEXT,1,,0,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
corrcore01_catalog,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,5,expression,TEXT,0,,0,"CREATE TABLE meta_transformation_rule (     transformation_rule_id TEXT PRIMARY KEY,     rule_name TEXT NOT NULL,     rule_type TEXT NOT NULL,     input_semantics TEXT NOT NULL,     output_semantics TEXT NOT NULL,     expression TEXT,     source_unit_id TEXT,     calculation_unit_id TEXT,     dimension_vector TEXT,     CHECK (rule_type <> 'unit_conversion' OR (source_unit_id IS NOT NULL AND calculation_unit_id IS NOT NULL)) )"
